vol_24,ob_24,odob_24,plhl_24,vol_20,ob_20,odob_20,plhl_20,nazev,okres,kraj
1077,388,388,386,1099,347,347,343,Petrov,Hodonín,Jihomoravský kraj
1757,534,534,531,1808,673,672,666,Prušánky,Hodonín,Jihomoravský kraj
697,194,194,192,697,239,239,233,Radějov,Hodonín,Jihomoravský kraj
3267,1122,1122,1113,3326,1278,1278,1264,Ratíškovice,Hodonín,Jihomoravský kraj
2883,873,873,867,2899,804,802,794,Rohatec,Hodonín,Jihomoravský kraj
139,47,47,46,138,46,46,45,Skalka,Hodonín,Jihomoravský kraj
427,182,182,182,449,192,192,189,Skoronice,Hodonín,Jihomoravský kraj
700,230,230,230,708,218,218,216,Sobůlky,Hodonín,Jihomoravský kraj
781,261,261,261,785,289,289,285,Starý Poddvorov,Hodonín,Jihomoravský kraj
304,107,107,107,307,118,118,115,Stavěšice,Hodonín,Jihomoravský kraj
4377,1532,1530,1507,4545,1780,1780,1758,Strážnice,Hodonín,Jihomoravský kraj
482,215,215,215,488,216,216,213,Strážovice,Hodonín,Jihomoravský kraj
972,379,379,379,972,383,383,381,Sudoměřice,Hodonín,Jihomoravský kraj
405,96,96,96,417,95,95,94,Suchov,Hodonín,Jihomoravský kraj
2849,956,956,949,2867,1080,1080,1059,Svatobořice-Mistřín,Hodonín,Jihomoravský kraj
295,120,120,120,287,107,107,102,Syrovín,Hodonín,Jihomoravský kraj
1784,555,555,552,1814,605,605,599,Šardice,Hodonín,Jihomoravský kraj
431,135,135,134,449,115,115,114,Tasov,Hodonín,Jihomoravský kraj
712,223,223,223,737,250,250,250,Těmice,Hodonín,Jihomoravský kraj
326,119,119,119,325,119,119,118,Terezín,Hodonín,Jihomoravský kraj
760,285,285,281,757,280,280,276,Tvarožná Lhota,Hodonín,Jihomoravský kraj
592,236,236,236,595,240,240,238,Uhřice,Hodonín,Jihomoravský kraj
1742,644,643,637,1777,749,749,745,Vacenovice,Hodonín,Jihomoravský kraj
2303,754,754,747,2391,717,717,716,Velká nad Veličkou,Hodonín,Jihomoravský kraj
8874,2835,2835,2815,9152,2957,2940,2891,Veselí nad Moravou,Hodonín,Jihomoravský kraj
437,123,123,122,415,145,145,143,Věteřov,Hodonín,Jihomoravský kraj
841,275,275,272,845,302,302,295,Vlkoš,Hodonín,Jihomoravský kraj
2393,842,840,834,2464,830,830,820,Vnorovy,Hodonín,Jihomoravský kraj
3666,1113,1113,1105,3702,1169,1169,1160,Vracov,Hodonín,Jihomoravský kraj
489,150,149,149,501,168,168,168,Vřesovice,Hodonín,Jihomoravský kraj
603,184,184,180,633,196,196,194,Žádovice,Hodonín,Jihomoravský kraj
887,296,296,295,884,316,316,316,Žarošice,Hodonín,Jihomoravský kraj
2047,701,701,697,2085,734,734,723,Ždánice,Hodonín,Jihomoravský kraj
435,175,175,175,433,194,194,194,Želetice,Hodonín,Jihomoravský kraj
859,340,340,337,870,339,337,334,Žeravice,Hodonín,Jihomoravský kraj
154,68,68,68,168,71,71,71,Žeraviny,Hodonín,Jihomoravský kraj
256,83,83,81,256,79,79,79,Mouchnice,Hodonín,Jihomoravský kraj
326,115,115,113,295,119,119,116,Kozlany,Vyškov,Jihomoravský kraj
505,189,189,188,475,201,201,198,Olšany,Vyškov,Jihomoravský kraj
314,106,106,106,273,107,107,106,Medlovice,Vyškov,Jihomoravský kraj
375,150,150,150,354,135,135,132,Podomí,Vyškov,Jihomoravský kraj
218,91,91,91,209,85,85,84,Uhřice,Vyškov,Jihomoravský kraj
659,263,263,261,637,261,261,258,Heršpice,Vyškov,Jihomoravský kraj
221,66,66,65,199,68,68,67,Podbřežice,Vyškov,Jihomoravský kraj
1201,436,436,433,1000,433,433,425,Holubice,Vyškov,Jihomoravský kraj
212,94,94,94,223,76,76,73,Rybníček,Vyškov,Jihomoravský kraj
444,133,133,132,415,153,150,144,Rostěnice-Zvonovice,Vyškov,Jihomoravský kraj
396,137,137,136,385,97,97,93,Mouřínov,Vyškov,Jihomoravský kraj
16188,5325,5323,5276,16738,6057,6034,5912,Vyškov,Vyškov,Jihomoravský kraj
198,72,72,72,204,69,69,69,Bohaté Málkovice,Vyškov,Jihomoravský kraj
756,289,289,284,699,275,275,263,Bohdalice-Pavlovice,Vyškov,Jihomoravský kraj
947,288,288,284,950,321,320,313,Bošovice,Vyškov,Jihomoravský kraj
726,235,235,234,738,247,247,246,Brankovice,Vyškov,Jihomoravský kraj
5304,1703,1702,1695,5219,1880,1878,1848,Bučovice,Vyškov,Jihomoravský kraj
209,67,67,67,219,87,87,87,Dětkovice,Vyškov,Jihomoravský kraj
177,76,76,76,176,65,65,63,Dobročkovice,Vyškov,Jihomoravský kraj
728,285,284,284,742,305,305,299,Dražovice,Vyškov,Jihomoravský kraj
1918,657,656,654,1927,725,721,695,Drnovice,Vyškov,Jihomoravský kraj
471,115,115,115,461,146,146,143,Drysice,Vyškov,Jihomoravský kraj
707,229,229,225,693,261,260,259,Habrovany,Vyškov,Jihomoravský kraj
413,184,184,184,392,177,175,170,Hlubočany,Vyškov,Jihomoravský kraj
833,277,277,276,821,289,289,286,Hodějice,Vyškov,Jihomoravský kraj
672,250,250,247,686,331,331,320,Hostěrádky-Rešov,Vyškov,Jihomoravský kraj
500,204,204,204,494,199,199,195,Hoštice-Heroltice,Vyškov,Jihomoravský kraj
637,258,258,256,613,306,306,299,Hrušky,Vyškov,Jihomoravský kraj
461,148,148,147,467,161,161,159,Hvězdlice,Vyškov,Jihomoravský kraj
229,88,87,87,215,82,82,82,Chvalkovice,Vyškov,Jihomoravský kraj
2358,697,696,693,2328,621,618,607,Ivanovice na Hané,Vyškov,Jihomoravský kraj
317,128,128,127,318,121,121,120,Ježkovice,Vyškov,Jihomoravský kraj
556,231,231,231,554,290,290,289,Kobeřice u Brna,Vyškov,Jihomoravský kraj
285,106,106,106,291,94,94,93,Kojátky,Vyškov,Jihomoravský kraj
590,226,226,224,593,241,239,236,Komořany,Vyškov,Jihomoravský kraj
101,36,36,35,95,31,31,31,Kožušice,Vyškov,Jihomoravský kraj
334,152,152,151,338,175,175,173,Krásensko,Vyškov,Jihomoravský kraj
1593,671,670,670,1541,663,662,649,Křenovice,Vyškov,Jihomoravský kraj
651,261,261,260,636,219,219,218,Křižanovice,Vyškov,Jihomoravský kraj
115,38,38,38,119,50,50,50,Křižanovice u Vyškova,Vyškov,Jihomoravský kraj
382,142,142,141,387,134,134,132,Kučerov,Vyškov,Jihomoravský kraj
1119,329,329,328,1135,339,339,337,Letonice,Vyškov,Jihomoravský kraj
550,199,199,198,542,290,290,289,Lovčičky,Vyškov,Jihomoravský kraj
791,293,293,293,759,306,305,305,Luleč,Vyškov,Jihomoravský kraj
225,85,85,85,225,86,86,83,Lysovice,Vyškov,Jihomoravský kraj
114,47,47,47,109,48,48,48,Malínky,Vyškov,Jihomoravský kraj
584,201,201,200,552,198,198,194,Milešovice,Vyškov,Jihomoravský kraj
288,121,121,121,285,113,113,112,Milonice,Vyškov,Jihomoravský kraj
466,133,133,133,470,133,131,127,Moravské Málkovice,Vyškov,Jihomoravský kraj
610,216,216,214,617,281,281,277,Němčany,Vyškov,Jihomoravský kraj
250,98,98,97,242,104,104,102,Nemochovice,Vyškov,Jihomoravský kraj
646,232,232,229,576,231,231,225,Nemojany,Vyškov,Jihomoravský kraj
347,128,128,125,340,97,97,96,Nemotice,Vyškov,Jihomoravský kraj
895,277,277,274,917,272,272,271,Nesovice,Vyškov,Jihomoravský kraj
334,148,148,148,334,124,124,122,Nevojice,Vyškov,Jihomoravský kraj
618,205,205,205,572,241,241,238,Nížkovice,Vyškov,Jihomoravský kraj
80,30,30,30,81,28,28,28,Nové Sady,Vyškov,Jihomoravský kraj
232,117,117,117,259,119,119,116,Orlovice,Vyškov,Jihomoravský kraj
1235,387,387,384,1254,466,464,460,Otnice,Vyškov,Jihomoravský kraj
138,58,58,57,137,55,55,54,Podivice,Vyškov,Jihomoravský kraj
519,180,180,179,521,199,199,195,Prusy-Boškůvky,Vyškov,Jihomoravský kraj
1484,508,508,502,1438,568,567,554,Pustiměř,Vyškov,Jihomoravský kraj
1010,356,356,354,968,388,384,382,Račice-Pístovice,Vyškov,Jihomoravský kraj
350,88,88,87,334,120,120,113,Radslavice,Vyškov,Jihomoravský kraj
513,172,172,171,539,175,175,173,Rašovice,Vyškov,Jihomoravský kraj
4342,1577,1575,1568,4358,1726,1724,1705,Rousínov,Vyškov,Jihomoravský kraj
497,174,174,174,488,162,162,159,Ruprechtov,Vyškov,Jihomoravský kraj
5370,1972,1972,1950,5338,2101,2096,2057,Slavkov u Brna,Vyškov,Jihomoravský kraj
264,89,89,87,273,99,99,99,Snovídky,Vyškov,Jihomoravský kraj
428,128,128,128,431,117,117,116,Studnice,Vyškov,Jihomoravský kraj
822,289,289,289,822,297,297,295,Šaratice,Vyškov,Jihomoravský kraj
795,321,321,318,786,316,316,312,Švábenice,Vyškov,Jihomoravský kraj
286,106,106,105,273,117,117,114,Topolany,Vyškov,Jihomoravský kraj
477,140,140,140,466,160,160,156,Tučapy,Vyškov,Jihomoravský kraj
340,108,108,108,346,124,124,124,Vážany,Vyškov,Jihomoravský kraj
588,249,249,248,576,251,251,245,Vážany nad Litavou,Vyškov,Jihomoravský kraj
967,349,349,346,972,423,422,410,Velešovice,Vyškov,Jihomoravský kraj
529,175,175,174,506,219,219,218,Zbýšov,Vyškov,Jihomoravský kraj
250,98,98,98,237,108,108,107,Zelená Hora,Vyškov,Jihomoravský kraj
322,107,107,106,333,116,116,115,Velký Karlov,Znojmo,Jihomoravský kraj
1843,624,624,623,1873,630,630,617,Dobšice,Znojmo,Jihomoravský kraj
155,52,52,52,159,61,60,59,Vracovice,Znojmo,Jihomoravský kraj
314,136,136,133,292,127,127,127,Plenkovice,Znojmo,Jihomoravský kraj
90,54,54,54,86,56,56,55,Přeskače,Znojmo,Jihomoravský kraj
193,57,57,56,201,66,66,66,Křídlůvky,Znojmo,Jihomoravský kraj
45,20,20,20,47,22,22,22,Jiřice u Moravských Budějovic,Znojmo,Jihomoravský kraj
1091,394,394,391,1076,403,402,395,Suchohrdly,Znojmo,Jihomoravský kraj
1380,472,472,469,1248,449,449,438,Nový Šaldorf-Sedlešovice,Znojmo,Jihomoravský kraj
26569,9010,9007,8947,27098,10021,9961,9698,Znojmo,Znojmo,Jihomoravský kraj
236,106,106,106,227,88,88,87,Bantice,Znojmo,Jihomoravský kraj
310,134,133,133,312,121,121,117,Běhařovice,Znojmo,Jihomoravský kraj
173,81,81,80,170,73,73,71,Bezkov,Znojmo,Jihomoravský kraj
125,75,75,74,127,62,62,61,Bítov,Znojmo,Jihomoravský kraj
68,13,13,13,73,22,22,22,Blanné,Znojmo,Jihomoravský kraj
978,348,348,348,966,356,355,351,Blížkovice,Znojmo,Jihomoravský kraj
543,216,216,214,534,182,182,177,Bohutice,Znojmo,Jihomoravský kraj
152,45,45,45,161,43,43,40,Bojanovice,Znojmo,Jihomoravský kraj
320,91,91,90,339,78,77,77,Borotice,Znojmo,Jihomoravský kraj
123,66,66,66,124,62,62,62,Boskovštejn,Znojmo,Jihomoravský kraj
1223,330,330,328,1217,339,339,329,Božice,Znojmo,Jihomoravský kraj
698,173,173,169,720,127,127,125,Břežany,Znojmo,Jihomoravský kraj
487,184,184,183,462,190,190,185,Citonice,Znojmo,Jihomoravský kraj
240,74,74,74,250,85,85,85,Ctidružice,Znojmo,Jihomoravský kraj
199,67,67,65,187,70,70,63,Čejkovice,Znojmo,Jihomoravský kraj
85,52,52,51,83,44,42,41,Čermákovice,Znojmo,Jihomoravský kraj
124,58,58,58,120,53,53,53,Černín,Znojmo,Jihomoravský kraj
316,110,110,110,296,90,89,88,Damnice,Znojmo,Jihomoravský kraj
216,71,71,70,219,85,85,84,Dobelice,Znojmo,Jihomoravský kraj
332,139,139,135,325,132,128,120,Dobřínsko,Znojmo,Jihomoravský kraj
108,60,60,60,116,50,50,49,Dolenice,Znojmo,Jihomoravský kraj
380,152,152,150,386,171,171,166,Dolní Dubňany,Znojmo,Jihomoravský kraj
689,166,165,164,658,163,163,160,Dyjákovice,Znojmo,Jihomoravský kraj
440,157,157,154,426,112,112,112,Dyjákovičky,Znojmo,Jihomoravský kraj
413,127,127,124,393,120,120,116,Dyje,Znojmo,Jihomoravský kraj
111,42,42,40,114,30,30,29,Džbánice,Znojmo,Jihomoravský kraj
166,64,64,64,160,53,53,53,Grešlové Mýto,Znojmo,Jihomoravský kraj
252,72,72,70,252,82,82,81,Havraníky,Znojmo,Jihomoravský kraj
1133,262,262,260,1092,240,240,229,Hevlín,Znojmo,Jihomoravský kraj
652,209,209,209,665,221,219,213,Hluboké Mašůvky,Znojmo,Jihomoravský kraj
274,86,86,84,273,84,83,79,Hnanice,Znojmo,Jihomoravský kraj
1402,426,426,424,1419,395,389,381,Hodonice,Znojmo,Jihomoravský kraj
196,67,67,67,213,54,54,54,Horní Břečkov,Znojmo,Jihomoravský kraj
231,84,84,83,242,88,88,81,Horní Dubňany,Znojmo,Jihomoravský kraj
530,182,182,181,521,168,168,166,Horní Dunajovice,Znojmo,Jihomoravský kraj
231,102,102,101,229,98,97,95,Horní Kounice,Znojmo,Jihomoravský kraj
1305,384,384,382,1281,387,385,379,Hostěradice,Znojmo,Jihomoravský kraj
329,86,86,86,349,102,102,101,Hostim,Znojmo,Jihomoravský kraj
723,157,157,155,713,169,169,167,Hrabětice,Znojmo,Jihomoravský kraj
744,223,223,222,755,213,213,207,Hrádek,Znojmo,Jihomoravský kraj
2657,805,805,797,2657,813,813,794,Hrušovany nad Jevišovkou,Znojmo,Jihomoravský kraj
87,27,27,27,89,42,42,42,Chvalatice,Znojmo,Jihomoravský kraj
499,177,177,175,461,147,147,146,Chvalovice,Znojmo,Jihomoravský kraj
357,133,133,133,358,108,108,107,Jamolice,Znojmo,Jihomoravský kraj
997,243,243,242,1020,227,226,218,Jaroslavice,Znojmo,Jihomoravský kraj
904,261,261,260,945,294,294,289,Jevišovice,Znojmo,Jihomoravský kraj
610,227,227,227,620,244,244,241,Jezeřany-Maršovice,Znojmo,Jihomoravský kraj
370,142,142,142,371,119,118,113,Jiřice u Miroslavi,Znojmo,Jihomoravský kraj
124,45,45,45,119,43,43,43,Kadov,Znojmo,Jihomoravský kraj
137,50,49,47,141,40,40,40,Korolupy,Znojmo,Jihomoravský kraj
468,156,156,156,465,144,144,141,Kravsko,Znojmo,Jihomoravský kraj
470,140,140,140,444,115,115,108,Krhovice,Znojmo,Jihomoravský kraj
102,53,53,53,96,54,54,51,Křepice,Znojmo,Jihomoravský kraj
128,52,52,52,118,34,34,34,Kubšice,Znojmo,Jihomoravský kraj
757,294,294,290,751,302,302,292,Kuchařovice,Znojmo,Jihomoravský kraj
125,41,41,41,123,38,38,37,Kyjovice,Znojmo,Jihomoravský kraj
171,48,48,48,184,58,57,56,Lančov,Znojmo,Jihomoravský kraj
422,121,121,120,408,110,110,109,Lechovice,Znojmo,Jihomoravský kraj
208,81,81,79,207,81,81,78,Lesná,Znojmo,Jihomoravský kraj
195,86,86,86,186,91,91,91,Lesonice,Znojmo,Jihomoravský kraj
381,115,115,114,390,88,88,86,Litobratřice,Znojmo,Jihomoravský kraj
50,25,25,25,56,24,23,21,Lubnice,Znojmo,Jihomoravský kraj
217,88,88,88,218,93,93,92,Lukov,Znojmo,Jihomoravský kraj
309,115,115,115,299,82,82,80,Mackovice,Znojmo,Jihomoravský kraj
427,155,154,154,424,170,169,165,Mašovice,Znojmo,Jihomoravský kraj
149,56,56,56,151,47,47,47,Medlice,Znojmo,Jihomoravský kraj
532,185,185,184,529,159,158,155,Mikulovice,Znojmo,Jihomoravský kraj
168,63,63,63,168,46,46,45,Milíčovice,Znojmo,Jihomoravský kraj
2371,844,844,842,2425,820,819,809,Miroslav,Znojmo,Jihomoravský kraj
288,117,117,117,292,99,99,95,Miroslavské Knínice,Znojmo,Jihomoravský kraj
187,89,89,86,188,83,83,80,Morašice,Znojmo,Jihomoravský kraj
4627,1653,1639,1628,4734,1799,1789,1746,Moravský Krumlov,Znojmo,Jihomoravský kraj
166,53,53,52,161,49,49,46,Našiměřice,Znojmo,Jihomoravský kraj
74,33,33,33,72,41,41,40,Němčičky,Znojmo,Jihomoravský kraj
419,150,150,149,408,123,123,120,Olbramkostel,Znojmo,Jihomoravský kraj
917,294,294,294,914,245,245,243,Olbramovice,Znojmo,Jihomoravský kraj
546,170,170,168,535,147,147,143,Oleksovice,Znojmo,Jihomoravský kraj
64,32,32,32,63,28,28,25,Onšov,Znojmo,Jihomoravský kraj
68,31,31,31,71,28,28,28,Oslnovice,Znojmo,Jihomoravský kraj
395,161,161,160,388,177,176,174,Pavlice,Znojmo,Jihomoravský kraj
301,106,106,104,298,122,122,118,Petrovice,Znojmo,Jihomoravský kraj
372,135,135,134,391,143,137,132,Plaveč,Znojmo,Jihomoravský kraj
46,28,28,28,51,31,31,31,Podhradí nad Dyjí,Znojmo,Jihomoravský kraj
139,57,57,57,143,53,53,52,Podmolí,Znojmo,Jihomoravský kraj
97,16,16,16,89,19,19,19,Podmyče,Znojmo,Jihomoravský kraj
640,220,220,219,631,255,255,252,Práče,Znojmo,Jihomoravský kraj
303,74,74,73,296,74,74,73,Pravice,Znojmo,Jihomoravský kraj
82,26,26,26,70,22,22,22,Prokopov,Znojmo,Jihomoravský kraj
700,245,245,245,710,238,238,234,Prosiměřice,Znojmo,Jihomoravský kraj
282,100,100,100,291,106,106,105,Rešice,Znojmo,Jihomoravský kraj
152,57,57,56,151,62,62,61,Rozkoš,Znojmo,Jihomoravský kraj
88,28,28,27,85,12,12,11,Rudlice,Znojmo,Jihomoravský kraj
368,144,144,144,355,140,140,138,Rybníky,Znojmo,Jihomoravský kraj
405,143,143,143,415,147,146,136,Skalice,Znojmo,Jihomoravský kraj
200,98,98,97,194,79,79,77,Slatina,Znojmo,Jihomoravský kraj
404,136,136,135,397,122,122,121,Slup,Znojmo,Jihomoravský kraj
97,24,24,24,102,32,32,30,Stálky,Znojmo,Jihomoravský kraj
189,62,62,61,181,56,56,56,Starý Petřín,Znojmo,Jihomoravský kraj
233,80,80,80,236,60,60,57,Stošíkovice na Louce,Znojmo,Jihomoravský kraj
814,205,205,205,811,190,190,188,Strachotice,Znojmo,Jihomoravský kraj
145,71,71,71,140,58,57,57,Střelice,Znojmo,Jihomoravský kraj
398,132,132,131,398,116,116,116,Suchohrdly u Miroslavi,Znojmo,Jihomoravský kraj
116,35,35,35,126,49,49,48,Šafov,Znojmo,Jihomoravský kraj
1304,304,304,300,1206,278,278,269,Šanov,Znojmo,Jihomoravský kraj
890,236,236,236,908,236,234,228,Šatov,Znojmo,Jihomoravský kraj
514,140,140,140,497,111,111,107,Štítary,Znojmo,Jihomoravský kraj
485,179,179,177,488,169,168,162,Šumná,Znojmo,Jihomoravský kraj
1136,381,381,379,1119,352,351,343,Tasovice,Znojmo,Jihomoravský kraj
463,151,151,150,492,142,141,139,Tavíkovice,Znojmo,Jihomoravský kraj
486,158,158,153,472,168,168,162,Těšetice,Znojmo,Jihomoravský kraj
95,29,29,29,94,47,46,45,Trnové Pole,Znojmo,Jihomoravský kraj
440,153,153,153,456,158,158,157,Trstěnice,Znojmo,Jihomoravský kraj
165,69,69,68,164,69,69,67,Tulešice,Znojmo,Jihomoravský kraj
342,131,131,131,331,113,110,108,Tvořihráz,Znojmo,Jihomoravský kraj
315,108,108,108,312,88,88,85,Uherčice,Znojmo,Jihomoravský kraj
73,36,36,36,69,38,38,37,Újezd,Znojmo,Jihomoravský kraj
1001,395,394,393,999,354,352,339,Únanov,Znojmo,Jihomoravský kraj
328,81,81,81,328,70,70,68,Valtrovice,Znojmo,Jihomoravský kraj
716,262,262,261,707,246,246,241,Vedrovice,Znojmo,Jihomoravský kraj
576,175,175,175,585,154,154,152,Vémyslice,Znojmo,Jihomoravský kraj
58,39,39,38,58,38,38,37,Vevčice,Znojmo,Jihomoravský kraj
883,302,302,302,912,302,299,295,Višňové,Znojmo,Jihomoravský kraj
206,78,78,78,207,74,74,70,Vítonice,Znojmo,Jihomoravský kraj
642,249,249,248,669,228,228,223,Vranov nad Dyjí,Znojmo,Jihomoravský kraj
239,107,107,107,241,113,113,113,Vranovská Ves,Znojmo,Jihomoravský kraj
245,85,85,85,245,74,74,74,Vratěnín,Znojmo,Jihomoravský kraj
935,245,245,243,884,199,197,191,Vrbovec,Znojmo,Jihomoravský kraj
146,56,56,54,144,41,41,41,Výrovice,Znojmo,Jihomoravský kraj
75,27,27,27,80,31,31,31,Vysočany,Znojmo,Jihomoravský kraj
133,46,46,46,141,36,36,34,Zálesí,Znojmo,Jihomoravský kraj
43,36,36,36,41,29,29,28,Zblovice,Znojmo,Jihomoravský kraj
249,83,83,82,234,68,68,64,Želetice,Znojmo,Jihomoravský kraj
280,114,114,114,259,80,79,77,Žerotice,Znojmo,Jihomoravský kraj
225,98,98,97,222,105,105,102,Žerůtky,Znojmo,Jihomoravský kraj
1443,318,318,307,1480,534,534,529,Bělá pod Pradědem,Jeseník,Olomoucký kraj
651,182,182,180,660,212,212,209,Bernartice,Jeseník,Olomoucký kraj
215,49,49,49,207,55,55,54,Bílá Voda,Jeseník,Olomoucký kraj
447,100,100,98,457,109,109,108,Černá Voda,Jeseník,Olomoucký kraj
2112,654,650,633,2222,709,709,700,Javorník,Jeseník,Olomoucký kraj
8847,2124,2115,2067,9228,3132,3131,3095,Jeseník,Jeseník,Olomoucký kraj
1757,461,461,453,1819,590,590,580,Lipová-lázně,Jeseník,Olomoucký kraj
0,0,0,0,2080,674,674,662,Mikulovice,Jeseník,Olomoucký kraj
0,0,0,0,837,294,294,290,Písečná,Jeseník,Olomoucký kraj
497,115,114,112,492,122,122,122,Stará Červená Voda,Jeseník,Olomoucký kraj
526,158,158,156,551,145,145,145,Supíkovice,Jeseník,Olomoucký kraj
410,104,104,104,408,111,111,111,Uhelná,Jeseník,Olomoucký kraj
996,216,216,213,1037,285,285,282,Vápenná,Jeseník,Olomoucký kraj
966,195,195,191,1023,255,255,250,Vidnava,Jeseník,Olomoucký kraj
358,115,115,112,339,101,101,100,Vlčice,Jeseník,Olomoucký kraj
950,244,244,241,998,331,331,326,Žulová,Jeseník,Olomoucký kraj
316,81,81,80,293,94,94,94,Hradec-Nová Ves,Jeseník,Olomoucký kraj
579,111,110,109,596,161,161,158,Velká Kraš,Jeseník,Olomoucký kraj
563,122,122,120,612,164,164,162,Skorošice,Jeseník,Olomoucký kraj
330,63,63,63,332,95,95,95,Kobylá nad Vidnavkou,Jeseník,Olomoucký kraj
146,63,62,59,148,76,76,75,Ostružná,Jeseník,Olomoucký kraj
1946,220,219,218,1870,685,685,677,Česká Ves,Jeseník,Olomoucký kraj
427,111,111,106,449,127,127,127,Velké Kunětice,Jeseník,Olomoucký kraj
3035,890,887,874,3163,834,833,824,Zlaté Hory,Jeseník,Olomoucký kraj
210,62,62,61,218,63,63,62,Kozlov,Olomouc,Olomoucký kraj
475,102,102,101,493,105,105,102,Město Libavá,Olomouc,Olomoucký kraj
78557,25713,25703,25478,80114,33585,33576,33233,Olomouc,Olomouc,Olomoucký kraj
1840,583,583,576,1790,613,613,602,Bělkovice-Lašťany,Olomouc,Olomoucký kraj
940,330,330,329,944,358,357,343,Bílá Lhota,Olomouc,Olomoucký kraj
515,170,170,169,508,222,222,217,Blatec,Olomouc,Olomoucký kraj
2061,731,731,723,2060,845,842,819,Bohuňovice,Olomouc,Olomoucký kraj
1229,459,459,458,1249,546,544,537,Bouzov,Olomouc,Olomoucký kraj
632,216,216,214,635,262,262,258,Bystročice,Olomouc,Olomoucký kraj
1563,442,442,440,1567,500,497,494,Dlouhá Loučka,Olomouc,Olomoucký kraj
2167,739,738,735,2122,972,971,963,Dolany,Olomouc,Olomoucký kraj
1467,471,471,465,1440,552,551,544,Drahanovice,Olomouc,Olomoucký kraj
1311,426,426,420,1261,477,477,475,Dub nad Moravou,Olomouc,Olomoucký kraj
1211,400,400,398,1227,496,496,488,Grygov,Olomouc,Olomoucký kraj
3394,932,931,926,3491,1139,1139,1123,Hlubočky,Olomouc,Olomoucký kraj
1392,476,475,475,1373,593,593,580,Hněvotín,Olomouc,Olomoucký kraj
501,157,157,154,467,179,177,170,Hnojice,Olomouc,Olomoucký kraj
2040,672,672,668,1963,861,860,851,Horka nad Moravou,Olomouc,Olomoucký kraj
573,221,221,217,578,250,249,246,Cholina,Olomouc,Olomoucký kraj
500,178,178,176,469,158,158,158,Jívová,Olomouc,Olomoucký kraj
646,256,256,256,682,311,309,301,Kožušany-Tážaly,Olomouc,Olomoucký kraj
7647,2257,2256,2218,7864,2894,2889,2848,Litovel,Olomouc,Olomoucký kraj
700,247,247,245,712,269,269,264,Luká,Olomouc,Olomoucký kraj
